ID,title,summary,comments
25175,Dropout layer is broken, System information Have I written custom code as opposed to using a stock example script provided in TensorFlow NO OS Platform and Distribution e.g. Linux Ubuntu 16.04 Ubuntu 18.10 TensorFlow installed from source or binary conda default channel TensorFlow version use command below 1.12 conda version mkl py36h69b6ba0 0 Python version 3.6.8 Describe the current behavior The Dropout layer always acts as if it is in testing mode. Describe the expected behavior The Dropout layer switches between training and testing. Code to reproduce the issue The tutorial code available from the hompage https www.tensorflow.org tutorials import tensorflow as tf mnist tf.keras.datasets.mnist x train y train x test y test mnist.load data x train x test x train 255.0 x test 255.0 model tf.keras.models.Sequential tf.keras.layers.Flatten tf.keras.layers.Dense 512 activation tf.nn.relu tf.keras.layers.Dropout 0.2 tf.keras.layers.Dense 10 activation tf.nn.softmax model.compile optimizer adam loss sparse categorical crossentropy metrics accuracy model.fit x train y train epochs 5 model.evaluate x test y test Setting the droprate to 0.999 yields the same performance as 0.2 well above 95 acc . This is not possible it means that the training training switch inside the Dropout layer is broken it is always returning the inputs even during the training phase. With tensorflow 1.10 the tutorial script gives the correct result which is 11 accuracy with 99.9 droprate. Other info logs It seems that either tensorflow.keras.backend.learning phase is at the root of the problem or model.fit doesn t correctly sets the training flag. , randolf scholz I test it on tf nightly 1.13.0.dev20190124 . The results are in below and look correct. When drop rate 0.99 When drop rate 0.2 1. The results are correct with tf nightly. Please test against tf nightly. Feel free to reopen if still running into problems. Thanks aselle I don t know when this was fixed but this may be important enough to cherry pick into 1.13 if it wasn t fixed before the branch cut. Also run the tests on tensorflow 1.13.0rc0 . The results look right. Thanks feihugis martinwicke tested dropout with 1.12 from PyPI works fine. We have unit tests for this always had. Hmm... strange thing to be broken by a conda rebuild. But then... who knows. fchollet martinwicke The problems seems to appear in tf.keras but not in the standalone keras package. The issue also seems affect the keras.backend.in train phase function. I tested it with the following files https pastebin.com SvTwrSC8 https pastebin.com SvTwrSC8 https pastebin.com VtBwL5mz https pastebin.com VtBwL5mz martinwicke tested dropout with 1.12 from PyPI and in colab with the above code. Does not work fine. Lets leave the issue open while we figure out more details and provide updates here. randolf scholz thank you for taking the time to report this. To be fair I have not done a full investigation and I have not looked at what was wrong with the script posted or at which commit its behavior might have started changing. Here is the test script I have used. I have only tested it with 1.13 and 1.12 on CPU. I have tested it in eager and graph mode. The script rigorously test that the Dropout layer injects ones in the forward pass activations of the Dense layer below it. In addition to this we have correctness tests for dropout in our test suite multiple in fact because we typically use a dropout layer as a way to test whether the learning phase was correctly set which is something we have to test for a range of model types and situations . To be the best I can tell tf.keras.layers.Dropout is working normally in TF 1.12 in training and inference modes with fit train on batch test on batch evaluate . I have now done a full investigation of the issue with the script posted. I confirm that incorrect behavior is present in 1.11 and 1.12. This behavior is entirely unrelated to either the Dropout layer or to the in train phase backend utility. The Dropout layer works completely fine. The bug is an issue that occurs when using a Sequential model in deferred mode . Deferred mode is a recently introduce way to use Sequential without passing an input shape argument as first layer. It s looking like the learning phase value was incorrectly set in this case. I think this would not have affected many users since deferred mode for Sequential is new and not widely used because hardly any Keras example use it none on keras.io . It is unfortunate that some of our tutorials on tensorflow.org have started using it. I m contacting devrel to make sure that the code examples are updated to add input shape arguments in our Sequential models which is better practice anyway since it allows for static layer compatibility checks . You can fix the issue in the script by simply passing input shape 28 28 to the first flatten layer. This bug has been fixed some time ago on the TF side. 
25178,Inconsistent behavior of sample weight for Keras,TF home compiled master from a few days ago Keras 2.2.4 pypi Hi Consider the following snippet This seems a bit all over the place. Keras behavior is cringeworthy as the loss is discontinuous in w . For w 1 1e 6 one gets 0.13333... but at least its consistent. I don t know what should be done but I m sure others have wasted half a day of work because of this ,Possible 23767 Hi 0x0L thanks for the issue It looks like the inconsistency b t mse and tf.keras.losses.mean squared error is fixed in the latest nightly I m seeing 0.13 for both. I think the external Keras logic should be updated to reflect the tf.keras logic as 0 values are being considered as null in external Keras and thus increasing the effective sample weight for other samples Made a tracking bug in external Keras https github.com keras team keras issues 12176 omalleyt12 Hi thanks for testing this. I wasn t able to try tf nightly since I m using python 3.7. I guess we should close this issue EDIT I just recompiled master and can confirm tf gives 0.13 for both losses 
25262,Usage of tf stack.extract stack in registry.py breaks TensorFlow R client, System information Have I written custom code as opposed to using a stock example script provided in TensorFlow no OS Platform and Distribution e.g. Linux Ubuntu 16.04 Linux Fedora 29 Mobile device e.g. iPhone 8 Pixel 2 Samsung Galaxy if the issue happens on mobile device NA TensorFlow installed from source or binary binary TensorFlow version use command below nightly Python version 3.6 Bazel version if compiling from source NA GCC Compiler version if compiling from source NA CUDA cuDNN version NA GPU model and memory NA Hi this usage of tf stack in registry.py breaks the TensorFlow for R client because at that point when called from R stack is of length 2 with both elements being of length 6. This is analogous to the recently fixed https github.com tensorflow tensorflow issues 25067 thank you jtkeeling It would be awesome if this could still be fixed for the 1.13 release as I m aware of no workaround and we have users that want to register a custom gradient. Many thanks ,Yes this is entirely analogous to 25067. I ve authored a fix and sent for review. Great thank you for the quick fix This is fixed right cf other issue martinwicke This is another piece of code that uses tf stack. I ve sent you another change that fixes this one. Thanks We ll wait for that to close. 
25327,Error when restoring model using an Embedding layer, System information Have I written custom code as opposed to using a stock example script provided in TensorFlow Yes OS Platform and Distribution e.g. Linux Ubuntu 16.04 Ubuntu 18.04 Mobile device e.g. iPhone 8 Pixel 2 Samsung Galaxy if the issue happens on mobile device NA TensorFlow installed from source or binary binary TensorFlow version use command below 1.12.0 Python version 3.6 Bazel version if compiling from source NA GCC Compiler version if compiling from source NA CUDA cuDNN version 10.0 GPU model and memory RTX 2070 8GB Describe the current behavior Attempts to restore a frozen Keras model including an Embedding layer fail. The same problem appears when tf.graph util.convert variables to constants and tf.import graph def are used. The error is I tried Saving the model with tensorflow.saved model.simple save then running the freeze graph script to generate a frozen model then loading the frozen model again in C Python. The same error. convert variables to constants and tf.import graph def the graph same error. Code to reproduce the issue Minimal model Steps when save model is used OR steps when convert variables to constants is used Other info logs Seems to be related to 21889 the error message is different ,Can you try using the tf.keras.experimental.export https www.tensorflow.org versions r2.0 api docs python tf keras experimental export This handles Keras models more gracefully. Hi thanks for the suggestion I tried tf.keras.experimental.export and the export itself works fine. However the same error remains when I try to load the graph after freezing. Here is my code Any more ideas werner rammer I am getting the same error did you find a solution for this disha3 unfortunately not Bad thing is that in the not too distant future I ll really need this ... cebce4a should fix this issue. Please reopen if it s still an issue. Are you satisfied with the resolution of your issue a href https docs.google.com forms d e 1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1 qMdv3gc6bEP90vY1ew viewform entry.85265664 Yes entry.2137816233 25327 Yes a a href https docs.google.com forms d e 1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1 qMdv3gc6bEP90vY1ew viewform entry.85265664 No entry.2137816233 25327 No a Thanks When I use the changed version of graph util impl.py by copying the file to my local pyhton lib it works Looks as if the mentioned commit above fixes the issue. Thanks again Can you please merge this to master it s been since April 18 the merge is tagged with 1.12.1 but it s not even in master so we can t verify or even use graph freezing if it works I don t know if it does . What happened to this PR Why is it only in this testkevinbonz repo This is a breaking bug that makes it impossible to freeze saved models that contain embeddings so much for the keras by default also the bug breaks BERT for me Thanks When I use the changed version of graph util impl.py by copying the file to my local pyhton lib it works Looks as if the mentioned commit above fixes the issue. Thanks again changed version of graph util impl.py which vesion i have same problem need your help Hi well I simply copied from the github repo https github.com tensorflow tensorflow blob cebce4a2b5e33a06a1c92772008082895568f10a tensorflow python tools freeze graph.py and updated the file locally in the python lib maybe just search for freeze graph.py on your machine . problem solved replace local graph util impl.py with https github.com tensorflow tensorflow blob cebce4a2b5e33a06a1c92772008082895568f10a tensorflow python framework graph util impl.py 
25414,Tensorflow 2.0 Preview tf.function and tensorflow dataset incompatibility, System information Have I written custom code as opposed to using a stock example script provided in TensorFlow Yes OS Platform and Distribution e.g. Linux Ubuntu 16.04 Arch Linux TensorFlow installed from source or binary pip TensorFlow version use command below tf nightly 2.0 preview Python version 3.6 CUDA cuDNN version 10 GPU model and memory GTX 1080Ti Describe the current behavior Creating a dataset using tensorflow dataset and passing it to a function decorated with tf.function gives the error Describe the expected behavior Not encountering the error. I think the problem is related to the magic behind tf.function. The issue is that there isn t a complete guide on how to use correctly tf.function. Code to reproduce the issue Other info logs If I remove the tf.function annotation the code works as expected. If I create the dataset inside the annotate function the code works as expected. Basically in the code below I create a td.data.Dataset using the new package tensorflow dataset. Then I pass the created dataset to a function annotated with tf.function that should perform the training loop. The errors I get are not informative. Unfortunately the tensorflow docs do not explain well how to use tf.function and the admitted operations. , jsimsa I think this is the same function registration issue we ve discussed before right Correct. It is not a TF 2.0 issue. The same behavior would happen in TF 1.x nightly. The use program will need to pass a dataset factory into train method so that the dataset is created in the same graph in which it is iterated over. EmanueleGhelfi Can you try the workaround jsimsa suggested by creating the dataset inside the tf.function Alternatively you can create the iterator outside. We re still working on a fix for this so I d like to leave this open. alextp jsimsa If I create the dataset inside the tf.function the code works as expected. I think this should be at least documented. For me it is not clear how to use correctly tf.function the things that are allowed and the things not allowed. If I need to use tf.function in every function I call I think it would be nicer to use a global setting. The reason why this is not documented is that this is a bug we re still working on a fix for and documenting broken behavior leads to workarounds persisting for long after the issue has been fixed . On Sat Feb 2 2019 at 1 54 AM Emanuele Ghelfi notifications github.com wrote alextp https github.com alextp jsimsa https github.com jsimsa If I create the dataset inside the tf.function the code works as expected. I think this should be at least documented. For me it is not clear how to use correctly tf.function the things that are allowed and the things not allowed. If I need to use tf.function in every function I call I think it would be nicer to use a global setting. You are receiving this because you were mentioned. Reply to this email directly view it on GitHub https github.com tensorflow tensorflow issues 25414 issuecomment 459951747 or mute the thread https github.com notifications unsubscribe auth AAATxSMmfdXlXCR3Em58TmVEJGbk2R0Jks5vJWBNgaJpZM4ad2jI . Alex Ok thank you alextp for your support. Are you satisfied with the resolution of your issue a href https docs.google.com forms d e 1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1 qMdv3gc6bEP90vY1ew viewform entry.85265664 Yes entry.2137816233 25414 Yes a a href https docs.google.com forms d e 1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1 qMdv3gc6bEP90vY1ew viewform entry.85265664 No entry.2137816233 25414 No a 
25426,Segmentation Fault with tf.io.decode csv numpy record defaults and tensor input , System information Have I written custom code as opposed to using a stock example script provided in TensorFlow No OS Platform and Distribution e.g. Linux Ubuntu 16.04 Ubuntu 16.04.4 LTS on Windows Linux SubSystem Mobile device e.g. iPhone 8 Pixel 2 Samsung Galaxy if the issue happens on mobile device n a TensorFlow installed from source or binary binary TensorFlow version use command below 2.0.0 preview b v1.12.0 6503 g7cfe43a11d Python version Python 3.6.7 Bazel version if compiling from source GCC Compiler version if compiling from source CUDA cuDNN version No GPU model and memory No You can collect some of this information using our environment capture script https github.com tensorflow tensorflow tree master tools tf env collect.sh You can also obtain the TensorFlow version with python c import tensorflow as tf print tf.GIT VERSION tf.VERSION this doesn t work you mean tf.version.x Describe the current behavior Segmentation fault core dumped Describe the expected behavior prints result Code to reproduce the issue import numpy as np import tensorflow as tf record defaults np.zeros 5 parsed fields tf.io.decode csv tf.constant 1 2 3 4 5 record defaults Other info logs Include any logs or source code that would be helpful to diagnose the problem. If including tracebacks please include the full traceback. Large logs and files should be attached. It s fine with either tf.constants for record defaults or plain string to decode eg parsed fields tf.io.decode csv 1 2 3 4 5 record defaults Numpy version numpy 1.16.0 py36 blas openblash1522bff 1000 blas openblas conda forge ,I can confirm that I could reproduce this issue on MacOSX 10.13.6 python 3.6.8 TF version 2.0.0 dev20190126 git version b v1.12.0 6726 g5522d670af installed using pip3 install U tf nightly 2.0 preview . The decode csv function expects the record defaults to be an array of tensors so replacing np.zeros 5 with tf.constant 0. 5 or even with 0. 5 solves the problem but still segmentation faults should never happen. I can reproduce this on a recent nightly in eager mode. In graph mode a shape inference check raises a safe failure exceptio. Are you satisfied with the resolution of your issue a href https docs.google.com forms d e 1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1 qMdv3gc6bEP90vY1ew viewform entry.85265664 Yes entry.2137816233 25426 Yes a a href https docs.google.com forms d e 1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1 qMdv3gc6bEP90vY1ew viewform entry.85265664 No entry.2137816233 25426 No a 
25443,Bug in embedding ops.py Leads to Crash when importing Frozen Wide and Deep model graph, System information Have I written custom code as opposed to using a stock example script provided in TensorFlow No OS Platform and Distribution e.g. Linux Ubuntu 16.04 CentOS Mobile device e.g. iPhone 8 Pixel 2 Samsung Galaxy if the issue happens on mobile device N A TensorFlow installed from source or binary Source TensorFlow version use command below 1.12 1.13 and master Python version 2.7 Bazel version if compiling from source 0.19.2 GCC Compiler version if compiling from source GCC 6.3 CUDA cuDNN version N A GPU model and memory N A Describe the current behavior After successfully training and exporting the trained Wide and Deep model from here https github.com tensorflow models tree master official wide deep Tried to freeze the exported model using freeze graph.py. The frozen graph got generated without errors. However when tried to load the frozen graph using the call tf.import graph def graph def got the following error File .. python2.7 site packages tensorflow python framework importer.py line 430 in import graph def raise ValueError str e ValueError Input 0 of node import linear linear model linear model linear model age bucketized weighted sum embedding lookup sparse embedding lookup was passed float from import linear linear model age bucketized weights part 0 0 incompatible with expected resource. After inspecting the frozen graph we found that ResourceGather Op is receiving float form Const node which used to be VarHandleOP before freezing but ResourceGather is expecting resource data type. The issue was resolved after changing this line https github.com tensorflow tensorflow blob master tensorflow python ops embedding ops.py L693 by removing the if statement and calling convert to tensor unconditionally. Describe the expected behavior The graph is expected to load and run successfully. Code to reproduce the issue https github.com tensorflow models tree master official wide deep , zhenlinluo I believe this is a bug in freeze graph or possibly our loading code as freeze graph doesn t seem to properly handle ResourceVariables. The fix in 25501 presents a regression when dealing with ResourceVariables. petewarden aselle is my hunch about freeze graph correct gargn for freeze resource variables work actually there are several issues reporting similar problem 25327 25721 https github.com tensorflow hub issues 208 https github.com tensorflow tfjs issues 947 21889 alextp gargn suharshs https github.com tensorflow tensorflow commit cebce4a2b5e33a06a1c92772008082895568f10a should fix this issue. Please reopen if it s still an issue. Are you satisfied with the resolution of your issue a href https docs.google.com forms d e 1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1 qMdv3gc6bEP90vY1ew viewform entry.85265664 Yes entry.2137816233 25443 Yes a a href https docs.google.com forms d e 1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1 qMdv3gc6bEP90vY1ew viewform entry.85265664 No entry.2137816233 25443 No a When can we expect this in nightly or master edit Tested this in nightly and it didn t work in my scenario Hi I met the same problem for the wide and deep learning model. The redirect of the line 693 may have been changed but according to the description of your I ve do the following changes from embedding weights w if isinstance w resource variable ops.ResourceVariable and dtype in None w.dtype else ops.convert to tensor w dtype dtype for w in embedding weights to embedding weights ops.convert to tensor w dtype dtype for w in embedding weights where the commented part is the original code. However it still did not work. Did I change the wrong part Or the bug still remains update Sry that I should have retrain the model as the code changed influences the model def phrase. But after I had frozen the graph I found there was any input which should be a TextLineDataset operation other than IteratorV2 or IteratorGetNext How should I organize the input dataset single data veqtor CharlesKung Can you both provide reproducible examples with the error that you are getting gargn I just changed the code in https github.com tensorflow tensorflow blob master tensorflow python ops embedding ops.py L693 from embedding weights w if isinstance w resource variable ops.ResourceVariable and dtype in None w.dtype else ops.convert to tensor w dtype dtype for w in embedding weights to embedding weights ops.convert to tensor w dtype dtype for w in embedding weights then freeze the model and reload it. I was confused by the input of the frozen graph as the nodes left for processing were IteratorV2 and IteratorGetNext . I thought it was removed by the freezing parts because the previous nodes are doing data processing. Is there any reference for the input of the frozen graph Like in the saved model methods the input should be wrapped as tf.Example and build a serving input receiver fn function. Thanks. CharlesKung A few questions comments 1. Can you attach the input files that are being used in your code snippet so that I can run it and reproduce it locally Additionally can you update your code snippet to work as a stand alone. I noticed output nodes is not defined. 2. Why are you changing the logic in the embedding op In general freeze graph works by pattern matching. If you are changing the patterns then it will no longer work. 3. Iterator ops should not be removed unless you are specifying the output nodes as nodes before the Iterator ops. However by default nothing happens to them in freeze graph. 4. The input of your frozen graph should be the same as the original graph that you created. The only thing that changes in freeze graph is that Variable ops are converted to Const ops and other similar transformations relating to resources . The structure of the graph and the op names stay the same. I would suggest loading the frozen graph using TensorBoard to examine what the inputs should be if you are uncertain. Automatically closing due to lack of recent activity. Please update the issue when new information becomes available and we will reopen the issue. Thanks Are you satisfied with the resolution of your issue a href https docs.google.com forms d e 1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1 qMdv3gc6bEP90vY1ew viewform entry.85265664 Yes entry.2137816233 https github.com tensorflow tensorflow issues 25443 Yes a a href https docs.google.com forms d e 1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1 qMdv3gc6bEP90vY1ew viewform entry.85265664 No entry.2137816233 https github.com tensorflow tensorflow issues 25443 No a 
25460,usage of Dataset.window causes TypeError when creating iterator, System information Have I written custom code as opposed to using a stock example script provided in TensorFlow No OS Platform and Distribution Linux Ubuntu 16.04 TensorFlow installed from source or binary binary TensorFlow version use command below 1.12.0 Python version 3.5 Describe the current behavior Following code is a snippet from Dataset.window documentation https www.tensorflow.org api docs python tf data Dataset window Calling iterator.get next throws following error Describe the expected behavior should create iterator object. Code to reproduce the issue See above. , tomzo I could reproduce the issue with tensorflow 1.12.0 but not with tf nightly . Looks like the issue has been fixed in the master branch. Could you try with tf nightly Tested in docker image tensorflow tensorflow nightly Does not throw errors anymore. Thanks. 
25463,TensorFlow GCS access does not work from colab , System information Using colab.research.google.com Describe the current behavior Hangs. Describe the expected behavior Should not hang.,Linked tensorflow datasets 36 Yes this one s a known bug the problem is that it s trying an authenticated request with some number of timeouts IIRC it ll eventually complete after 10m. Quick workaround first do from google.colab import auth auth.authenticate user and it ll work. This was intended to be fixed upstream but it looks like that didn t work at least it still hangs for me . I ll take a look. Thanks craigcitro. Why is it trying to make an authenticated request In the particular case I m running into it s a publicly accessible GCS bucket so no auth necessary. Where is the authenticated request logic happening I m guessing it s a TF thing not a colab thing right Should we update it to first check if credentials exist if so make authenticated request if not don t In my particular case TFDS is storing some files on a public GCS bucket and is trying to load them. The user shouldn t know anything about the GCS bucket. Calling auth.authenticate user forces the user to go to an oauth link copy a verification code and paste it back in. This isn t something we want to force users to do. In the short term TFDS will probably use the GCS HTTP API instead of tf.io.gfile. I ve added a NO GCE CHECK environment variable that allows a user to completely sidestep the GCE metadata checks anyone who s hitting the original issue slow timeouts retries attempting to fetch a public GCS resource should be able to use this to get unblocked. For Colab in particular I m going to add this patch and enable it in our runtimes where GCE metadata is never available . Thanks On Wed Feb 6 2019 at 10 24 PM Craig Citro notifications github.com wrote I ve added a NO GCE CHECK environment variable that allows a user to completely sidestep the GCE metadata checks anyone who s hitting the original issue slow timeouts retries attempting to fetch a public GCS resource should be able to use this to get unblocked. For Colab in particular I m going to add this patch and enable it in our runtimes where GCE metadata is never available . You are receiving this because you authored the thread. Reply to this email directly view it on GitHub https github.com tensorflow tensorflow issues 25463 issuecomment 461301381 or mute the thread https github.com notifications unsubscribe auth ABEGWxqzc1Y2eueoxJ6Cux6txS1tKe5Dks5vK8aIgaJpZM4af5x9 . 
25472,tf2.0 tf.keras.optimizers.Optimizer.get updates does not work, em Please make sure that this is a bug. As per our GitHub Policy https github.com tensorflow tensorflow blob master ISSUES.md we only address code doc bugs performance issues feature requests and build installation issues on GitHub. tag bug template em System information Have I written custom code as opposed to using a stock example script provided in TensorFlow Yes OS Platform and Distribution e.g. Linux Ubuntu 16.04 Linux 4.14.79 x86 64 with Ubuntu 18.04 bionic Mobile device e.g. iPhone 8 Pixel 2 Samsung Galaxy if the issue happens on mobile device No TensorFlow installed from source or binary binary TensorFlow version use command below 2.0.0 dev20190203 Python version 3.6 Bazel version if compiling from source N A GCC Compiler version if compiling from source N A CUDA cuDNN version N A GPU model and memory N A You can collect some of this information using our environment capture script https github.com tensorflow tensorflow tree master tools tf env collect.sh You can also obtain the TensorFlow version with python c import tensorflow as tf print tf.GIT VERSION tf.VERSION Describe the current behavior When keras optimizer s get updates function is called it raises error RuntimeError tf.gradients is not supported when eager execution is enabled. Use tf.GradientTape instead. Describe the expected behavior I expect it returns correct operators that can be used to build keras function that changes weights. Code to reproduce the issue Provide a reproducible test case that is the bare minimum necessary to generate the problem. Other info logs Include any logs or source code that would be helpful to diagnose the problem. If including tracebacks please include the full traceback. Large logs and files should be attached. Traceback ,This is fixed TF 2.0 nightly 2.0.0 dev20190718 Thanks Are you satisfied with the resolution of your issue a href https docs.google.com forms d e 1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1 qMdv3gc6bEP90vY1ew viewform entry.85265664 Yes entry.2137816233 25472 Yes a a href https docs.google.com forms d e 1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1 qMdv3gc6bEP90vY1ew viewform entry.85265664 No entry.2137816233 25472 No a 
25641,tf.rnn wrappers are incompatible with tf.keras.layers cells, System information Have I written custom code Yes OS Platform and Distribution Ubuntu 16.04 TensorFlow installed binary TensorFlow version 2.0.0 dev20190206 Python version 3.6.6 Describe the current behavior In the TensorFlow 2.0 preview the tf.rnn.DropoutWrapper and tf.rnn.ResidualWrapper wrappers are incompatible with cells from tf.keras.layers . It raises an error for missing a zero state method. Describe the expected behavior The classes in tf.rnn should be compatible with cells defined in tf.keras.layers . Code to reproduce the issue Other info logs If this API is not ready yet please ignore this issue. ,Added a PR 25646 for the fix. This should be fixed by https github.com tensorflow tensorflow commit 76a22b340814425b6a8b6e0c0bb81bcd162c458b and https github.com tensorflow tensorflow commit 42a1de008f301fb2d4c575ef5f817b5513156328 Btw the tf.rnn. namespace has been moved to tf.nn.RNNCell to consolidate the namespace. How about the progress I also meet the same problems. lycanthropes As mentioned by qlzh727 it was resolved in TF2.0.0 alpha0 by I have the same issues with the dropoutwrapper in 1.13. it states that a lstm cell has no attribute zero state. Btw the tf.nn.RNNCell Wrapper has different implementation between v1 and v2 TF binary. You will probably still hit the same issue if you are using TF 1.x binary. 
25652,export saved model raises TypeError Failed to convert object of type class dict values to Tensor., TPUEstimator.export saved model raises TypeError when used on CPU . The same code with TPUEstimator replaced with Estimator works correctly. The error is The relevant code Current behaviour export saved model fails with TypeError . Expected behaviour export saved model should export the model successfully. System information MacOS Python 3.6 Tensorflow 1.12.0 from PyPI. Full code Since exporting a model requires a trained model it wasn t easy to fully isolate the failing code so I m posting a full model file with as much irrelevant stuff removed as possible . With TPUEstimator failing https gist.github.com mluszczyk d60ed4205060eb7ef53c309c490fbe48 With Estimator working https gist.github.com mluszczyk bbd4f9136fc4788251079ac5b2176a01 Traceback Output of the variant with Estimator Flags Flag values to the attached files , mluszczyk When I run it in google colab with TPU i see different kinds of error for both the codes. Are you sure it is related to Bug performance If it is a support kind of question please ask it in Stackoverflow https stackoverflow.com questions tagged tensorflow . There is a big community to support and learn from your questions. GitHub is mainly for addressing bugs in installation and performance. Thanks Thanks for looking into it jvishnuvardhan. I created two public colabs reproducing the behaviour. I believe this is a bug. The error can be seen here https colab.research.google.com drive 1FEvd47JRZtAJZcwB10gqKDhSCWx cRCW Working version is here https colab.research.google.com drive 1bzpxlevnmDriBUrg3RihxXGOI4pmtYQQ I ve found out that the error occurs with tensorflow 1.12.0 and not with 1.13.0rc0 which is installed on Colab by default. So the working version in Colab uses TPUEstimator with Tensorflow 1.13.0rc0 rather than non TPU Estimator with Tensorflow 1.12.0 as in the original issue description which should be as good I can create the colab with Estimator if you d like too . So it looks like the error is fixed in 1.13. However TPUs with TF 1.13 are not available in Google Cloud so I still cannot use my model. I think a backport of the fix or a workaround would be very useful. When I tried to use TPUEstimator.export saved model I saw the same error Is there another way to export SavedModel from TPUEstimator I found we can avoid the error as below We except Googlers need not to serve our model on TPU so I guess the above idea might be helpful. Marking this as fixed as it has been fixed in 1.13 and using export to tpu False resolves the issue for earlier versions. 
25707,summary v2 create file writer behavior leads to incorrect resource deletion,This is a tracking bug for the known issue that the V2 summary API s create file writer logic behaves unexpectedly in regards to the underlying resource lifecycle management. This typically manifests as users seeing errors like tensorflow.python.framework.errors impl.NotFoundError Resource localhost logdir . log N10tensorflow22SummaryWriterInterfaceE does not exist. Op WriteScalarSummary name epoch loss Users can encounter this in 1.x when using tf.contrib.summary.create file writer in eager mode or in 2.0 as tf.summary.create file writer or via wrapper APIs like the Keras TensorBoard callback. Example issues 24632 25524 The root cause is that create file writer logdir returns a SummaryWriter python object backed by a C SummaryWriterInterface resource but the mapping is not 1 1 which violates other assumptions about resource management under eager mode. In particular two SummaryWriter instances created for the same logdir by default will both attempt to reference the same named resource. Sharing by logdir was intended to be a mechanism for using one eventfile per logdir akin to tf.summary.FileWriterCache in 1.x which makes TensorBoard better behaved. This is a problem when one of the SummaryWriters is deleted aka loses its last remaining reference because it will unconditionally attempt to delete the named resource it was created with. If a resource with that same name is referenced by any other SummaryWriters those ones will now emit the above NotFoundError when attempting to use them. Note that this happens even if the deleted SummaryWriter was properly close d before the new one was created because the logdir name sharing means that it new writer s resource has the same name as the old one. The correct fix is changing the resource names to be unique so that the mapping from SummaryWriter object SummaryWriterInterface resource is 1 1 as designed. This will likely require other workarounds for the one eventfile per logdir problem. Minimal repro ,Is there a workaround while the bug is being resolved UPDATE opened a new bug 25976 as I had a issue with the same error but different reason Reopening to track propagating this fix into the TF 2.0 Keras TensorBoard callback which will fix the user issues reported in the original description above. Closed by 059ea3ba68db861e40d750eba688281011d2735f. Seeing a similar error in scalars demo Googlers see b 239742608. 
